bank_transaction_id,settlement_id,utr,credit_amount,currency,value_date,narration
bnk_000000689,setl_000000689,KKBK1677546830,7323.10,INR,2026-08-17,NEFT CR RAZORPAY KKBK1677546830
bnk_000000690,setl_000000690,KKBK9104238818,4881.88,INR,2026-08-29,NEFT CR RAZORPAY KKBK9104238818
bnk_000000691,setl_000000691,AXIS7541608271,4881.31,INR,2026-08-19,NEFT CR RAZORPAY AXIS7541608271
bnk_000000692,setl_000000692,SBIN9967982724,1953.23,INR,2026-08-23,NEFT CR RAZORPAY SBIN9967982724
bnk_000000693,setl_000000693,KKBK5195287460,3417.37,INR,2026-08-25,NEFT CR RAZORPAY KKBK5195287460
bnk_000000694,setl_000000694,ICICI2187243159,1951.96,INR,2026-08-29,NEFT CR RAZORPAY ICICI2187243159
bnk_000000695,setl_000000695,ICICI1185180108,3416.77,INR,2026-08-20,NEFT CR RAZORPAY ICICI1185180108
bnk_000000696,setl_000000696,SBIN1186047172,487.89,INR,2026-08-19,NEFT CR RAZORPAY SBIN1186047172
bnk_000000697,setl_000000697,HDFC7785025154,4881.27,INR,2026-08-28,NEFT CR RAZORPAY HDFC7785025154
bnk_000000698,setl_000000698,HDFC2400727238,878.07,INR,2026-08-28,NEFT CR RAZORPAY HDFC2400727238
bnk_000000699,setl_000000699,ICICI5610775014,7323.06,INR,2026-08-23,NEFT CR RAZORPAY ICICI5610775014
bnk_000000700,setl_000000700,AXIS5880820657,1952.60,INR,2026-08-22,NEFT CR RAZORPAY AXIS5880820657
bnk_000000701,setl_000000701,KKBK5551169498,1220.64,INR,2026-08-30,NEFT CR RAZORPAY KKBK5551169498
bnk_000000702,setl_000000702,AXIS4889428336,11717.08,INR,2026-08-18,NEFT CR RAZORPAY AXIS4889428336
bnk_000000703,setl_000000703,ICICI7835787787,7323.34,INR,2026-08-17,NEFT CR RAZORPAY ICICI7835787787
bnk_000000704,setl_000000704,SBIN3488791944,1221.22,INR,2026-08-17,NEFT CR RAZORPAY SBIN3488791944
bnk_000000706,setl_000000706,KKBK4234448365,4881.28,INR,2026-08-19,NEFT CR RAZORPAY KKBK4234448365
bnk_000000707,setl_000000707,HDFC5363386823,1953.00,INR,2026-08-28,NEFT CR RAZORPAY HDFC5363386823
bnk_000000708,setl_000000708,SBIN4315006135,4880.95,INR,2026-08-29,NEFT CR RAZORPAY SBIN4315006135
bnk_000000709,setl_000000709,HDFC8261718697,11716.84,INR,2026-08-21,NEFT CR RAZORPAY HDFC8261718697
bnk_000000710,setl_000000710,KKBK4412260278,878.55,INR,2026-08-22,NEFT CR RAZORPAY KKBK4412260278
bnk_000000711,setl_000000711,HDFC6939746472,7323.77,INR,2026-08-17,NEFT CR RAZORPAY HDFC6939746472
bnk_000000712,setl_000000712,HDFC4322481528,1220.91,INR,2026-08-20,NEFT CR RAZORPAY HDFC4322481528
bnk_000000713,setl_000000713,KKBK4018690355,1952.22,INR,2026-08-22,NEFT CR RAZORPAY KKBK4018690355
bnk_000000714,setl_000000714,HDFC6896190289,7323.61,INR,2026-08-25,NEFT CR RAZORPAY HDFC6896190289
bnk_000000715,setl_000000715,KKBK6550233140,3417.26,INR,2026-08-28,NEFT CR RAZORPAY KKBK6550233140
bnk_000000716,setl_000000716,SBIN4856648111,1952.89,INR,2026-08-18,NEFT CR RAZORPAY SBIN4856648111
bnk_000000717,setl_000000717,SBIN5392421278,4881.87,INR,2026-08-25,NEFT CR RAZORPAY SBIN5392421278
bnk_000000718,setl_000000718,HDFC2252055106,877.80,INR,2026-08-30,NEFT CR RAZORPAY HDFC2252055106
bnk_000000719,setl_000000719,AXIS8674352222,7323.73,INR,2026-08-27,NEFT CR RAZORPAY AXIS8674352222
bnk_000000720,setl_000000720,KKBK8685192265,1220.82,INR,2026-08-20,NEFT CR RAZORPAY KKBK8685192265
bnk_000000721,setl_000000721,HDFC5932075590,1953.37,INR,2026-08-19,NEFT CR RAZORPAY HDFC5932075590
bnk_000000722,setl_000000722,AXIS4412168053,1220.79,INR,2026-08-18,NEFT CR RAZORPAY AXIS4412168053
bnk_000000723,setl_000000723,AXIS1792406808,11717.68,INR,2026-08-17,NEFT CR RAZORPAY AXIS1792406808
bnk_000000724,setl_000000724,SBIN2295189353,487.72,INR,2026-08-24,NEFT CR RAZORPAY SBIN2295189353
bnk_000000725,setl_000000725,KKBK8324857808,7323.36,INR,2026-08-29,NEFT CR RAZORPAY KKBK8324857808
bnk_000000726,setl_000000726,SBIN1172146239,11716.94,INR,2026-08-21,NEFT CR RAZORPAY SBIN1172146239
bnk_000000727,setl_000000727,HDFC2401733322,1952.55,INR,2026-08-25,NEFT CR RAZORPAY HDFC2401733322
bnk_000000728,setl_000000728,HDFC7493077954,1952.43,INR,2026-08-22,NEFT CR RAZORPAY HDFC7493077954
bnk_000000729,setl_000000729,AXIS2707498619,4481.48,INR,2026-08-23,NEFT CR RAZORPAY AXIS2707498619
bnk_000000730,setl_000000730,SBIN1376233267,7323.92,INR,2026-08-23,NEFT CR RAZORPAY SBIN1376233267
bnk_000000731,setl_000000731,SBIN2778948768,877.96,INR,2026-08-20,NEFT CR RAZORPAY SBIN2778948768
bnk_000000732,setl_000000732,KKBK8542452431,877.78,INR,2026-08-23,NEFT CR RAZORPAY KKBK8542452431
bnk_000000733,setl_000000733,KKBK4929345815,1952.05,INR,2026-08-30,NEFT CR RAZORPAY KKBK4929345815
bnk_000000734,setl_000000734,AXIS6600269620,11717.72,INR,2026-08-24,NEFT CR RAZORPAY AXIS6600269620
bnk_000000735,setl_000000735,AXIS3029548895,1953.32,INR,2026-08-19,NEFT CR RAZORPAY AXIS3029548895
bnk_000000736,setl_000000736,AXIS5168804062,3417.15,INR,2026-08-24,NEFT CR RAZORPAY AXIS5168804062
bnk_000000737,setl_000000737,SBIN4514489277,3417.06,INR,2026-08-28,NEFT CR RAZORPAY SBIN4514489277
bnk_000000738,setl_000000738,HDFC5922621459,7323.86,INR,2026-08-19,NEFT CR RAZORPAY HDFC5922621459
bnk_000000739,setl_000000739,SBIN9397332616,487.58,INR,2026-08-21,NEFT CR RAZORPAY SBIN9397332616
bnk_000000740,setl_000000740,ICICI4284315878,1221.18,INR,2026-08-22,NEFT CR RAZORPAY ICICI4284315878
bnk_000000741,setl_000000741,AXIS7786248655,1220.51,INR,2026-08-19,NEFT CR RAZORPAY AXIS7786248655
bnk_000000742,setl_000000742,SBIN4911804606,878.04,INR,2026-08-19,NEFT CR RAZORPAY SBIN4911804606
bnk_000000743,setl_000000743,KKBK5784450697,7323.09,INR,2026-08-18,NEFT CR RAZORPAY KKBK5784450697
bnk_000000744,setl_000000744,AXIS8263007482,1221.05,INR,2026-08-26,NEFT CR RAZORPAY AXIS8263007482
bnk_000000745,setl_000000745,AXIS9713455851,878.05,INR,2026-08-19,NEFT CR RAZORPAY AXIS9713455851
bnk_000000746,setl_000000746,ICICI5632573038,877.87,INR,2026-08-17,NEFT CR RAZORPAY ICICI5632573038
bnk_000000747,setl_000000747,HDFC3547672267,7323.15,INR,2026-08-21,NEFT CR RAZORPAY HDFC3547672267
bnk_000000748,setl_000000748,HDFC4360257078,1952.55,INR,2026-08-20,NEFT CR RAZORPAY HDFC4360257078
bnk_000000749,setl_000000749,ICICI9340160676,3416.86,INR,2026-08-19,NEFT CR RAZORPAY ICICI9340160676
bnk_000000750,setl_000000750,HDFC9649996737,1952.71,INR,2026-08-20,NEFT CR RAZORPAY HDFC9649996737
bnk_000000751,setl_000000751,HDFC4969546654,11717.30,INR,2026-08-24,NEFT CR RAZORPAY HDFC4969546654
bnk_000000752,setl_000000752,HDFC6925401543,1952.46,INR,2026-08-20,NEFT CR RAZORPAY HDFC6925401543
bnk_000000753,setl_000000753,HDFC3232212989,7323.95,INR,2026-08-22,NEFT CR RAZORPAY HDFC3232212989
bnk_000000754,setl_000000754,SBIN5791992101,1953.37,INR,2026-08-26,NEFT CR RAZORPAY SBIN5791992101
bnk_000000755,setl_000000755,SBIN8968734873,1951.90,INR,2026-08-30,NEFT CR RAZORPAY SBIN8968734873
bnk_000000756,setl_000000756,SBIN3886628103,4881.57,INR,2026-08-25,NEFT CR RAZORPAY SBIN3886628103
bnk_000000757,setl_000000757,SBIN5199848083,878.23,INR,2026-08-20,NEFT CR RAZORPAY SBIN5199848083
bnk_000000758,setl_000000758,SBIN8409679733,1953.75,INR,2026-08-28,NEFT CR RAZORPAY SBIN8409679733
bnk_000000759,setl_000000759,SBIN6824393594,4881.63,INR,2026-08-25,NEFT CR RAZORPAY SBIN6824393594
bnk_000000760,setl_000000760,AXIS7396672521,1952.60,INR,2026-08-19,NEFT CR RAZORPAY AXIS7396672521
bnk_000000761,setl_000000761,SBIN3912449281,1220.97,INR,2026-08-26,NEFT CR RAZORPAY SBIN3912449281
bnk_000000762,setl_000000762,KKBK9918573705,11717.76,INR,2026-08-24,NEFT CR RAZORPAY KKBK9918573705
bnk_000000763,setl_000000763,SBIN7463044261,11717.22,INR,2026-08-29,NEFT CR RAZORPAY SBIN7463044261
bnk_000000764,setl_000000764,HDFC9550041076,378.26,INR,2026-08-24,NEFT CR RAZORPAY HDFC9550041076
bnk_000000765,setl_000000765,HDFC8642389509,1221.11,INR,2026-08-23,NEFT CR RAZORPAY HDFC8642389509
bnk_000000766,setl_000000766,HDFC7312821876,11717.00,INR,2026-08-25,NEFT CR RAZORPAY HDFC7312821876
bnk_000000767,setl_000000767,SBIN9494513064,3416.49,INR,2026-08-17,NEFT CR RAZORPAY SBIN9494513064
bnk_000000768,setl_000000768,AXIS3508119100,3416.89,INR,2026-08-18,NEFT CR RAZORPAY AXIS3508119100
bnk_000000769,setl_000000769,HDFC3840004195,1952.11,INR,2026-08-27,NEFT CR RAZORPAY HDFC3840004195
bnk_000000770,setl_000000770,HDFC9027036016,478.20,INR,2026-08-19,NEFT CR RAZORPAY HDFC9027036016
bnk_000000771,setl_000000771,SBIN9166493111,1952.82,INR,2026-08-28,NEFT CR RAZORPAY SBIN9166493111
bnk_000000773,setl_000000773,KKBK8161375037,1221.26,INR,2026-08-21,NEFT CR RAZORPAY KKBK8161375037
bnk_000000774,setl_000000774,HDFC3301389619,1953.12,INR,2026-08-17,NEFT CR RAZORPAY HDFC3301389619
bnk_000000775,setl_000000775,KKBK9984890483,878.51,INR,2026-08-22,NEFT CR RAZORPAY KKBK9984890483
bnk_000000776,setl_000000776,AXIS4417298242,1953.43,INR,2026-08-29,NEFT CR RAZORPAY AXIS4417298242
bnk_000000777,setl_000000777,SBIN7508461289,11717.03,INR,2026-08-17,NEFT CR RAZORPAY SBIN7508461289
bnk_000000778,setl_000000778,ICICI9324088968,1953.59,INR,2026-08-25,NEFT CR RAZORPAY ICICI9324088968
bnk_000000779,setl_000000779,HDFC3243130794,2417.00,INR,2026-08-19,NEFT CR RAZORPAY HDFC3243130794
bnk_000000780,setl_000000780,SBIN9866648716,1952.33,INR,2026-08-21,NEFT CR RAZORPAY SBIN9866648716
bnk_000000781,setl_000000781,KKBK6309137211,1951.96,INR,2026-08-19,NEFT CR RAZORPAY KKBK6309137211
bnk_000000782,setl_000000782,AXIS7288518038,11717.34,INR,2026-08-23,NEFT CR RAZORPAY AXIS7288518038
bnk_000000783,setl_000000783,AXIS1585965093,1953.14,INR,2026-08-27,NEFT CR RAZORPAY AXIS1585965093
bnk_000000784,setl_000000784,SBIN4359668379,475.54,INR,2026-08-22,NEFT CR RAZORPAY SBIN4359668379
bnk_000000785,setl_000000785,SBIN9146579068,728.27,INR,2026-08-30,NEFT CR RAZORPAY SBIN9146579068
bnk_000000786,setl_000000786,KKBK6376474657,878.07,INR,2026-08-26,NEFT CR RAZORPAY KKBK6376474657
bnk_000000787,setl_000000787,KKBK8461373338,1952.35,INR,2026-08-20,NEFT CR RAZORPAY KKBK8461373338
bnk_000000788,setl_000000788,AXIS7182499837,1953.53,INR,2026-08-17,NEFT CR RAZORPAY AXIS7182499837
bnk_000000789,setl_000000789,HDFC7115094199,1952.16,INR,2026-08-29,NEFT CR RAZORPAY HDFC7115094199
bnk_000000790,setl_000000790,AXIS9680447616,488.14,INR,2026-08-27,NEFT CR RAZORPAY AXIS9680447616
bnk_000000791,setl_000000791,SBIN4723534498,7323.48,INR,2026-08-17,NEFT CR RAZORPAY SBIN4723534498
bnk_000000792,setl_000000792,ICICI2277421636,1221.05,INR,2026-08-27,NEFT CR RAZORPAY ICICI2277421636
bnk_000000793,setl_000000793,AXIS4721351171,7323.59,INR,2026-08-28,NEFT CR RAZORPAY AXIS4721351171
bnk_000000794,setl_000000794,HDFC4540774757,1953.43,INR,2026-08-18,NEFT CR RAZORPAY HDFC4540774757
bnk_000000795,setl_000000795,HDFC4272659618,1221.28,INR,2026-08-24,NEFT CR RAZORPAY HDFC4272659618
bnk_000000796,setl_000000796,AXIS1353183979,1220.80,INR,2026-08-25,NEFT CR RAZORPAY AXIS1353183979
bnk_000000797,setl_000000797,SBIN6666776123,7323.92,INR,2026-08-19,NEFT CR RAZORPAY SBIN6666776123
bnk_000000798,setl_000000798,ICICI5657458027,3416.65,INR,2026-08-23,NEFT CR RAZORPAY ICICI5657458027
bnk_000000799,setl_000000799,HDFC3691344010,878.36,INR,2026-08-20,NEFT CR RAZORPAY HDFC3691344010
bnk_000000800,setl_000000800,KKBK2117369169,878.24,INR,2026-08-19,NEFT CR RAZORPAY KKBK2117369169
bnk_000000801,setl_000000801,SBIN9281920454,7323.15,INR,2026-08-20,NEFT CR RAZORPAY SBIN9281920454
bnk_000000802,setl_000000802,SBIN2640993275,4881.27,INR,2026-08-26,NEFT CR RAZORPAY SBIN2640993275
bnk_000000803,setl_000000803,ICICI2796717941,4881.20,INR,2026-08-17,NEFT CR RAZORPAY ICICI2796717941
bnk_000000804,setl_000000804,ICICI2967799880,487.81,INR,2026-08-19,NEFT CR RAZORPAY ICICI2967799880
bnk_000000805,setl_000000805,SBIN8337750465,1952.89,INR,2026-08-18,NEFT CR RAZORPAY SBIN8337750465
bnk_000000806,setl_000000806,ICICI4478291959,487.53,INR,2026-08-25,NEFT CR RAZORPAY ICICI4478291959
bnk_000000807,setl_000000807,AXIS9766565058,1220.22,INR,2026-08-19,NEFT CR RAZORPAY AXIS9766565058
bnk_000000808,setl_000000808,ICICI5680002451,11717.34,INR,2026-08-19,NEFT CR RAZORPAY ICICI5680002451
bnk_000000809,setl_000000809,ICICI7142172699,1953.56,INR,2026-08-30,NEFT CR RAZORPAY ICICI7142172699
bnk_000000810,setl_000000810,ICICI9566591713,1221.20,INR,2026-08-30,NEFT CR RAZORPAY ICICI9566591713
bnk_000000811,setl_000000811,ICICI1234364203,1220.54,INR,2026-08-24,NEFT CR RAZORPAY ICICI1234364203
bnk_000000812,setl_000000812,SBIN5470166352,3417.30,INR,2026-08-25,NEFT CR RAZORPAY SBIN5470166352
bnk_000000813,setl_000000813,ICICI5826058207,878.03,INR,2026-08-30,NEFT CR RAZORPAY ICICI5826058207
bnk_000000814,setl_000000814,AXIS9607654443,1221.02,INR,2026-08-18,NEFT CR RAZORPAY AXIS9607654443
bnk_000000815,setl_000000815,AXIS5406473964,878.27,INR,2026-08-22,NEFT CR RAZORPAY AXIS5406473964
bnk_000000816,setl_000000816,ICICI1124015059,7323.88,INR,2026-08-27,NEFT CR RAZORPAY ICICI1124015059
bnk_000000817,setl_000000817,HDFC9778256009,7323.40,INR,2026-08-28,NEFT CR RAZORPAY HDFC9778256009
bnk_000000818,setl_000000818,AXIS9828455687,878.47,INR,2026-08-26,NEFT CR RAZORPAY AXIS9828455687
bnk_000000819,setl_000000819,ICICI9012328127,877.80,INR,2026-08-30,NEFT CR RAZORPAY ICICI9012328127
bnk_000000820,setl_000000820,AXIS1662003357,1953.41,INR,2026-08-29,NEFT CR RAZORPAY AXIS1662003357
bnk_000000821,setl_000000821,KKBK5858839243,128.24,INR,2026-08-25,NEFT CR RAZORPAY KKBK5858839243
bnk_000000822,setl_000000822,KKBK7873411172,878.72,INR,2026-08-23,NEFT CR RAZORPAY KKBK7873411172
bnk_000000823,setl_000000823,SBIN1399206328,11717.22,INR,2026-08-24,NEFT CR RAZORPAY SBIN1399206328
bnk_000000824,setl_000000824,KKBK3253473926,1453.38,INR,2026-08-23,NEFT CR RAZORPAY KKBK3253473926
bnk_000000825,setl_000000825,ICICI7132061410,487.91,INR,2026-08-18,NEFT CR RAZORPAY ICICI7132061410
bnk_000000826,setl_000000826,SBIN5700774530,1953.24,INR,2026-08-21,NEFT CR RAZORPAY SBIN5700774530
bnk_000000827,setl_000000827,SBIN2687738937,878.30,INR,2026-08-28,NEFT CR RAZORPAY SBIN2687738937
bnk_000000828,setl_000000828,SBIN6433453122,1220.76,INR,2026-08-19,NEFT CR RAZORPAY SBIN6433453122
bnk_000000829,setl_000000829,HDFC1076945301,4881.16,INR,2026-08-17,NEFT CR RAZORPAY HDFC1076945301
bnk_000000830,setl_000000830,SBIN7385424494,3417.28,INR,2026-08-27,NEFT CR RAZORPAY SBIN7385424494
bnk_000000831,setl_000000831,ICICI1059596634,877.80,INR,2026-08-28,NEFT CR RAZORPAY ICICI1059596634
bnk_000000832,setl_000000832,ICICI3790611308,4881.80,INR,2026-08-30,NEFT CR RAZORPAY ICICI3790611308
bnk_000000833,setl_000000833,SBIN5931333903,4881.04,INR,2026-08-18,NEFT CR RAZORPAY SBIN5931333903
bnk_000000834,setl_000000834,SBIN9434743977,7323.02,INR,2026-08-30,NEFT CR RAZORPAY SBIN9434743977
bnk_000000835,setl_000000835,KKBK2682482133,3416.43,INR,2026-08-18,NEFT CR RAZORPAY KKBK2682482133
bnk_000000836,setl_000000836,SBIN2248867120,7323.03,INR,2026-08-24,NEFT CR RAZORPAY SBIN2248867120
bnk_000000837,setl_000000837,HDFC3269069059,4881.74,INR,2026-08-22,NEFT CR RAZORPAY HDFC3269069059
bnk_000000838,setl_000000838,SBIN9113797058,878.40,INR,2026-08-26,NEFT CR RAZORPAY SBIN9113797058
bnk_000000839,setl_000000839,HDFC5987889148,1952.41,INR,2026-08-22,NEFT CR RAZORPAY HDFC5987889148
bnk_000000840,setl_000000840,AXIS3012051673,1953.70,INR,2026-08-28,NEFT CR RAZORPAY AXIS3012051673
bnk_000000841,setl_000000841,ICICI3670792703,1953.66,INR,2026-08-28,NEFT CR RAZORPAY ICICI3670792703
bnk_000000842,setl_000000842,ICICI3113921661,4881.64,INR,2026-08-21,NEFT CR RAZORPAY ICICI3113921661
bnk_000000843,setl_000000843,AXIS9078430211,3417.26,INR,2026-08-19,NEFT CR RAZORPAY AXIS9078430211
bnk_000000844,setl_000000844,AXIS2849500820,1951.97,INR,2026-08-25,NEFT CR RAZORPAY AXIS2849500820
bnk_000000845,setl_000000845,AXIS4304435774,11717.13,INR,2026-08-19,NEFT CR RAZORPAY AXIS4304435774
bnk_000000846,setl_000000846,SBIN8726589846,877.91,INR,2026-08-29,NEFT CR RAZORPAY SBIN8726589846
bnk_000000847,setl_000000847,HDFC3178861531,1221.28,INR,2026-08-18,NEFT CR RAZORPAY HDFC3178861531
bnk_000000848,setl_000000848,AXIS8336505786,11717.42,INR,2026-08-28,NEFT CR RAZORPAY AXIS8336505786
bnk_000000849,setl_000000849,ICICI6162079678,4881.98,INR,2026-08-29,NEFT CR RAZORPAY ICICI6162079678
bnk_000000850,setl_000000850,KKBK1735563832,1953.26,INR,2026-08-28,NEFT CR RAZORPAY KKBK1735563832
bnk_000000851,setl_000000851,KKBK1980034265,4881.53,INR,2026-08-23,NEFT CR RAZORPAY KKBK1980034265
bnk_000000852,setl_000000852,SBIN9632663990,11216.88,INR,2026-08-18,NEFT CR RAZORPAY SBIN9632663990
bnk_000000853,setl_000000853,SBIN4260706483,1221.22,INR,2026-08-17,NEFT CR RAZORPAY SBIN4260706483
bnk_000000854,setl_000000854,KKBK9046820375,3416.85,INR,2026-08-17,NEFT CR RAZORPAY KKBK9046820375
bnk_000000855,setl_000000855,SBIN3765440737,11717.57,INR,2026-08-29,NEFT CR RAZORPAY SBIN3765440737
bnk_000000856,setl_000000856,SBIN4330319077,1952.90,INR,2026-08-17,NEFT CR RAZORPAY SBIN4330319077
bnk_000000857,setl_000000857,ICICI7617643635,1951.93,INR,2026-08-25,NEFT CR RAZORPAY ICICI7617643635
bnk_000000858,setl_000000858,ICICI1100595644,11717.53,INR,2026-08-21,NEFT CR RAZORPAY ICICI1100595644
bnk_000000859,setl_000000859,KKBK6896899328,11717.24,INR,2026-08-18,NEFT CR RAZORPAY KKBK6896899328
bnk_000000860,setl_000000860,KKBK4164784001,7323.42,INR,2026-08-20,NEFT CR RAZORPAY KKBK4164784001
bnk_000000861,setl_000000861,AXIS4167591308,878.18,INR,2026-08-25,NEFT CR RAZORPAY AXIS4167591308
bnk_000000862,setl_000000862,ICICI8351439626,4881.12,INR,2026-08-18,NEFT CR RAZORPAY ICICI8351439626
bnk_000000863,setl_000000863,SBIN5630286975,11717.30,INR,2026-08-26,NEFT CR RAZORPAY SBIN5630286975
bnk_000000864,setl_000000864,KKBK9475140777,1220.68,INR,2026-08-25,NEFT CR RAZORPAY KKBK9475140777
bnk_000000865,setl_000000865,KKBK6208260061,7323.04,INR,2026-08-28,NEFT CR RAZORPAY KKBK6208260061
bnk_000000866,setl_000000866,HDFC2755008946,628.24,INR,2026-08-26,NEFT CR RAZORPAY HDFC2755008946
bnk_000000867,setl_000000867,AXIS6597459437,7323.03,INR,2026-08-29,NEFT CR RAZORPAY AXIS6597459437
bnk_000000868,setl_000000868,AXIS9113438941,1952.05,INR,2026-08-30,NEFT CR RAZORPAY AXIS9113438941
bnk_000000869,setl_000000869,HDFC4738453527,4881.62,INR,2026-08-26,NEFT CR RAZORPAY HDFC4738453527
bnk_000000870,setl_000000870,SBIN3601503399,471.13,INR,2026-08-27,NEFT CR RAZORPAY SBIN3601503399
bnk_000000871,setl_000000871,AXIS7973263691,4881.30,INR,2026-08-23,NEFT CR RAZORPAY AXIS7973263691
bnk_000000872,setl_000000872,SBIN8455688681,856.77,INR,2026-08-28,NEFT CR RAZORPAY SBIN8455688681
bnk_000000873,setl_000000873,HDFC1365725210,11717.52,INR,2026-08-29,NEFT CR RAZORPAY HDFC1365725210
bnk_000000874,setl_000000874,KKBK4852002754,878.60,INR,2026-08-25,NEFT CR RAZORPAY KKBK4852002754
bnk_000000875,setl_000000875,ICICI7784127397,878.45,INR,2026-08-26,NEFT CR RAZORPAY ICICI7784127397
bnk_000000876,setl_000000876,HDFC6755069588,1221.02,INR,2026-08-17,NEFT CR RAZORPAY HDFC6755069588
bnk_000000877,setl_000000877,HDFC5208149330,11717.01,INR,2026-08-21,NEFT CR RAZORPAY HDFC5208149330
bnk_000000878,setl_000000878,ICICI1726670039,3416.65,INR,2026-08-17,NEFT CR RAZORPAY ICICI1726670039
bnk_000000879,setl_000000879,ICICI6687472117,4881.17,INR,2026-08-17,NEFT CR RAZORPAY ICICI6687472117
bnk_000000880,setl_000000880,KKBK5789238017,487.61,INR,2026-08-24,NEFT CR RAZORPAY KKBK5789238017
bnk_000000881,setl_000000881,SBIN3721039153,487.55,INR,2026-08-25,NEFT CR RAZORPAY SBIN3721039153
bnk_000000882,setl_000000882,KKBK5834292116,4881.58,INR,2026-08-18,NEFT CR RAZORPAY KKBK5834292116
bnk_000000883,setl_000000883,ICICI5231868728,1952.49,INR,2026-08-23,NEFT CR RAZORPAY ICICI5231868728
bnk_000000884,setl_000000884,SBIN7960982010,1220.50,INR,2026-08-17,NEFT CR RAZORPAY SBIN7960982010
bnk_000000885,setl_000000885,SBIN9586678451,1952.55,INR,2026-08-30,NEFT CR RAZORPAY SBIN9586678451
bnk_000000886,setl_000000886,KKBK3418416972,1952.91,INR,2026-08-23,NEFT CR RAZORPAY KKBK3418416972
bnk_000000887,setl_000000887,AXIS9067148137,1952.58,INR,2026-08-25,NEFT CR RAZORPAY AXIS9067148137
bnk_000000888,setl_000000888,SBIN2172582522,3416.84,INR,2026-08-20,NEFT CR RAZORPAY SBIN2172582522
bnk_000000889,setl_000000889,ICICI9598728606,7323.00,INR,2026-08-17,NEFT CR RAZORPAY ICICI9598728606
bnk_000000890,setl_000000890,SBIN8569730580,11716.90,INR,2026-08-29,NEFT CR RAZORPAY SBIN8569730580
bnk_000000891,setl_000000891,SBIN3887274233,3416.89,INR,2026-08-30,NEFT CR RAZORPAY SBIN3887274233
bnk_000000892,setl_000000892,HDFC5830824012,3416.66,INR,2026-08-24,NEFT CR RAZORPAY HDFC5830824012
bnk_000000893,setl_000000893,AXIS1822536398,1953.69,INR,2026-08-20,NEFT CR RAZORPAY AXIS1822536398
bnk_000000894,setl_000000894,SBIN1898018927,1952.61,INR,2026-08-23,NEFT CR RAZORPAY SBIN1898018927
bnk_000000895,setl_000000895,SBIN1753890647,1221.43,INR,2026-08-18,NEFT CR RAZORPAY SBIN1753890647
bnk_000000896,setl_000000896,AXIS3911896416,11717.56,INR,2026-08-21,NEFT CR RAZORPAY AXIS3911896416
bnk_000000897,setl_000000897,SBIN9326907907,4881.53,INR,2026-08-21,NEFT CR RAZORPAY SBIN9326907907
bnk_000000898,setl_000000898,KKBK4259973452,1951.88,INR,2026-08-21,NEFT CR RAZORPAY KKBK4259973452
bnk_000000899,setl_000000899,SBIN6130802891,878.50,INR,2026-08-29,NEFT CR RAZORPAY SBIN6130802891
bnk_000000900,setl_000000900,SBIN5113615245,1952.02,INR,2026-08-19,NEFT CR RAZORPAY SBIN5113615245
bnk_000000901,setl_000000901,SBIN4470587327,3416.73,INR,2026-08-20,NEFT CR RAZORPAY SBIN4470587327
bnk_000000902,setl_000000902,HDFC8823857581,11433.88,INR,2026-08-18,NEFT CR RAZORPAY HDFC8823857581
bnk_000000903,setl_000000903,SBIN3486504625,877.85,INR,2026-08-17,NEFT CR RAZORPAY SBIN3486504625
bnk_000000904,setl_000000904,HDFC2898025111,1953.56,INR,2026-08-27,NEFT CR RAZORPAY HDFC2898025111
bnk_000000905,setl_000000905,KKBK5519178084,4881.52,INR,2026-08-18,NEFT CR RAZORPAY KKBK5519178084
bnk_000000906,setl_000000906,KKBK3680094643,7323.48,INR,2026-08-24,NEFT CR RAZORPAY KKBK3680094643
bnk_000000907,setl_000000907,HDFC1826700966,877.79,INR,2026-08-26,NEFT CR RAZORPAY HDFC1826700966
bnk_000000908,setl_000000908,ICICI6395707726,4631.62,INR,2026-08-28,NEFT CR RAZORPAY ICICI6395707726
bnk_000000909,setl_000000909,HDFC1259807661,1953.53,INR,2026-08-23,NEFT CR RAZORPAY HDFC1259807661
bnk_000000910,setl_000000910,KKBK4330728529,1221.09,INR,2026-08-21,NEFT CR RAZORPAY KKBK4330728529
bnk_000000911,setl_000000911,HDFC1621053924,1952.45,INR,2026-08-30,NEFT CR RAZORPAY HDFC1621053924
bnk_000000912,setl_000000912,ICICI5194081855,1951.90,INR,2026-08-22,NEFT CR RAZORPAY ICICI5194081855
bnk_000000913,setl_000000913,SBIN9431299488,1953.32,INR,2026-08-22,NEFT CR RAZORPAY SBIN9431299488
bnk_000000914,setl_000000914,HDFC3130006033,488.01,INR,2026-08-20,NEFT CR RAZORPAY HDFC3130006033
bnk_000000915,setl_000000915,AXIS2614528899,4881.25,INR,2026-08-30,NEFT CR RAZORPAY AXIS2614528899
bnk_000000916,setl_000000916,HDFC3382382306,1220.86,INR,2026-08-24,NEFT CR RAZORPAY HDFC3382382306
bnk_000000917,setl_000000917,HDFC1855226225,1953.02,INR,2026-08-20,NEFT CR RAZORPAY HDFC1855226225
bnk_000000918,setl_000000918,KKBK2056408479,1951.84,INR,2026-08-19,NEFT CR RAZORPAY KKBK2056408479
bnk_000000919,setl_000000919,ICICI5771575572,1952.20,INR,2026-08-24,NEFT CR RAZORPAY ICICI5771575572
